Date,BDI,BDI_status,BCI,BCI_status,BPI,BPI_status,BSI,BSI_status,BHSI,BHSI_status,BCI_7d_vol,vessel_availability_index,BDI_30d_roc,shipping_demand_index,iron_ore_price,iron_ore_status,coking_coal_price,coking_coal_status,china_iron_ore_imports,china_iron_ore_imports_status,usd_inr_rate,usd_inr_status,bunker_vlsfo_price,bunker_ifo380_price,bunker_status,commodity_demand_index,global_trade_index,global_fleet_utilization_pct,BDI_lag_1,BDI_lag_7,BDI_lag_30,BDI_7d_avg,BDI_30d_avg,BCI_lag_1,BCI_lag_7,BCI_lag_30,BCI_7d_avg,BCI_30d_avg,BPI_lag_1,BPI_lag_7,BPI_lag_30,BPI_7d_avg,BPI_30d_avg,BSI_lag_1,BSI_lag_7,BSI_lag_30,BSI_7d_avg,BSI_30d_avg,BHSI_lag_1,BHSI_lag_7,BHSI_lag_30,BHSI_7d_avg,BHSI_30d_avg,iron_ore_price_lag_1,iron_ore_price_lag_7,iron_ore_price_lag_30,iron_ore_price_7d_avg,iron_ore_price_30d_avg,coking_coal_price_lag_1,coking_coal_price_lag_7,coking_coal_price_lag_30,coking_coal_price_7d_avg,coking_coal_price_30d_avg,usd_inr_rate_lag_1,usd_inr_rate_lag_7,usd_inr_rate_lag_30,usd_inr_rate_7d_avg,usd_inr_rate_30d_avg,bunker_vlsfo_price_lag_1,bunker_vlsfo_price_lag_7,bunker_vlsfo_price_lag_30,bunker_vlsfo_price_7d_avg,bunker_vlsfo_price_30d_avg,bunker_ifo380_price_lag_1,bunker_ifo380_price_lag_7,bunker_ifo380_price_lag_30,bunker_ifo380_price_7d_avg,bunker_ifo380_price_30d_avg,china_iron_ore_imports_lag_1,china_iron_ore_imports_lag_7,china_iron_ore_imports_lag_30,china_iron_ore_imports_7d_avg,china_iron_ore_imports_30d_avg,month,day_of_week,monsoon_flag,cyclone_season_flag,cyclone_active,days_since_last_cyclone
2024-05-01,1688.0,real,2116.0,real,1847.0,real,1478.0,real,742.0,real,0.03489851720500683,0.9014804025533498,-0.2609457092819615,15.435807379575891,117.21,real,1566.5,forward_filled,101.5,real,83.468,real,658.5,550.0,real,47.96701424719377,48.31955997507248,29.261484427745536,1685.0,1882.0,2284.0,1728.4285714285713,1796.7333333333333,2100.0,2702.0,3690.0,2214.4285714285716,2557.4666666666667,1845.0,1928.0,2251.0,1878.2857142857142,1853.7,1485.0,1410.0,1370.0,1474.857142857143,1357.3666666666666,746.0,744.0,790.0,748.7142857142857,750.7,110.91,108.62,110.29,110.92714285714285,107.31533333333333,1566.5,1666.0,1581.5,1612.7857142857142,1553.8666666666666,83.46,83.37,83.201,83.38499999999999,83.4046,662.0,661.5,671.0,662.7142857142857,667.7166666666667,551.0,540.5,530.5,547.8571428571429,540.2333333333333,101.0,101.0,100.0,101.07142857142857,100.78333333333333,5,2,0,1,0,149.0
2024-05-02,1774.0,real,2372.0,real,1863.0,real,1466.0,real,732.0,real,0.06011929376145566,0.830281367389851,-0.20803571428571432,17.780681660036134,118.08,real,1566.5,forward_filled,101.5,forward_filled_monthly,83.463,real,645.0,541.5,real,48.091905280781305,50.1371013628851,30.668408996021682,1688.0,1804.0,2240.0,1724.142857142857,1781.2,2116.0,2458.0,3588.0,2202.1428571428573,2516.9333333333334,1847.0,1914.0,2204.0,1871.0,1842.3333333333333,1478.0,1430.0,1379.0,1480.0,1360.2666666666667,742.0,751.0,795.0,746.0,748.6,117.21,108.76,110.94,112.25857142857141,107.55333333333333,1566.5,1628.0,1581.5,1604.0,1553.3666666666666,83.468,83.297,83.202,83.40871428571428,83.41329999999999,658.5,662.5,668.0,660.2142857142857,666.95,550.0,542.5,527.5,547.7142857142857,540.7,101.5,101.0,100.0,101.14285714285714,100.83333333333333,5,3,0,1,0,150.0
2024-05-03,1876.0,real,2673.0,real,1884.0,real,1458.0,real,729.0,real,0.0737665787982459,0.7917546580696232,-0.14571948998178508,20.542422832683,118.03,real,1566.5,forward_filled,101.5,forward_filled_monthly,83.381,real,645.5,538.0,real,48.28008716810573,52.29278998563959,32.325453699609795,1774.0,1774.0,2196.0,1738.7142857142858,1770.5333333333333,2372.0,2345.0,3482.0,2249.0,2489.9666666666667,1863.0,1910.0,2165.0,1867.2857142857142,1832.9666666666667,1466.0,1456.0,1383.0,1480.2857142857142,1362.7666666666667,732.0,751.0,795.0,742.8571428571429,746.4,118.08,109.23,110.64,113.51571428571427,107.79966666666668,1566.5,1622.5,1581.5,1596.0,1552.8666666666666,83.463,83.325,83.587,83.41671428571428,83.40643333333333,645.0,664.0,665.0,657.5714285714286,666.3,541.5,543.5,526.0,546.9285714285714,541.1,101.5,101.0,100.0,101.21428571428571,100.88333333333334,5,4,0,1,0,151.0
2024-05-06,1876.0,forward_filled,2673.0,forward_filled,1884.0,forward_filled,1458.0,forward_filled,729.0,forward_filled,0.06810640063726055,0.8077335167306037,-0.11634479510127183,21.844255624891133,119.56,real,1512.0,real,101.5,forward_filled_monthly,83.495,real,646.0,534.0,real,47.0790547846072,52.29278998563959,33.10655337493468,1876.0,1743.0,2123.0,1757.7142857142858,1762.3,2673.0,2230.0,3295.0,2312.285714285714,2469.233333333333,1884.0,1896.0,2120.0,1865.5714285714287,1825.1,1458.0,1488.0,1386.0,1476.0,1365.1666666666667,729.0,750.0,792.0,739.8571428571429,744.3,118.03,109.68,110.67,114.92714285714285,108.096,1566.5,1646.5,1592.0,1576.7857142857142,1550.2,83.381,83.315,83.415,83.44242857142856,83.40910000000001,645.5,662.0,665.0,655.2857142857143,665.6666666666666,538.0,549.0,527.5,544.7857142857143,541.3166666666667,101.5,101.0,100.0,101.28571428571429,100.93333333333334,5,0,0,1,0,154.0
2024-05-07,2083.0,real,3239.0,real,1949.0,real,1461.0,real,722.0,real,0.09178840255902967,0.7408784901299674,0.047259929612870843,29.094918021876477,118.69,real,1568.5,real,101.5,forward_filled_monthly,83.467,real,644.0,537.5,real,49.62291588026364,56.66756983770016,37.456950813125886,1876.0,1721.0,1989.0,1809.4285714285713,1765.4333333333334,2673.0,2172.0,2964.0,2464.714285714286,2478.4,1884.0,1878.0,2044.0,1875.7142857142858,1821.9333333333334,1458.0,1495.0,1375.0,1471.142857142857,1368.0333333333333,729.0,751.0,784.0,735.7142857142857,742.2333333333333,119.56,110.16,110.28,116.14571428571428,108.37633333333333,1512.0,1631.0,1566.0,1567.857142857143,1550.2833333333333,83.495,83.405,83.33,83.45128571428572,83.41366666666666,646.0,664.0,666.0,652.4285714285714,664.9333333333333,534.0,548.0,529.5,543.2857142857143,541.5833333333334,101.5,101.0,100.0,101.35714285714286,100.98333333333333,5,1,0,1,0,155.0
2024-05-08,2203.0,real,3541.0,real,2005.0,real,1477.0,real,711.0,real,0.07957169660120691,0.7753666302998918,0.1940379403794037,35.599851209036515,116.59,real,1535.0,real,101.5,forward_filled_monthly,83.471,real,639.0,533.5,real,48.015575453207326,59.20367409976427,41.35991072542191,2083.0,1684.0,1845.0,1883.5714285714287,1777.3666666666666,3239.0,2080.0,2638.0,2673.4285714285716,2508.5,1949.0,1858.0,1941.0,1896.7142857142858,1824.0666666666666,1461.0,1492.0,1353.0,1469.0,1372.1666666666667,722.0,750.0,779.0,730.1428571428571,739.9666666666667,118.69,110.54,109.84,117.00999999999999,108.60133333333333,1568.5,1628.5,1545.5,1554.5,1549.9333333333334,83.467,83.425,83.322,83.45785714285715,83.41863333333332,644.0,666.0,664.5,648.5714285714286,664.0833333333334,537.5,551.0,527.5,540.7857142857143,541.7833333333333,101.5,101.0,100.0,101.42857142857143,101.03333333333333,5,2,0,1,0,156.0
2024-05-09,2166.0,real,3405.0,real,2020.0,real,1488.0,real,709.0,real,0.08837923777930852,0.7505026681359958,0.18945634266886335,35.39680317178715,116.96,real,1495.0,real,101.5,forward_filled_monthly,83.45,real,642.5,536.0,real,49.03145136094204,58.421708618961176,41.23808190307229,2203.0,1685.0,1821.0,1952.2857142857142,1788.8666666666666,3541.0,2100.0,2637.0,2859.8571428571427,2534.1,2005.0,1845.0,1879.0,1921.7142857142858,1828.7666666666667,1477.0,1485.0,1331.0,1469.4285714285713,1377.4,711.0,746.0,772.0,724.8571428571429,737.8666666666667,116.59,110.91,109.53,117.87428571428572,108.84899999999999,1535.0,1566.5,1491.0,1544.2857142857142,1550.0666666666666,83.471,83.46,83.38,83.45642857142857,83.42096666666666,639.0,662.0,663.5,645.7857142857143,663.3833333333333,533.5,551.0,526.5,538.6428571428571,542.1,101.5,101.0,100.0,101.5,101.08333333333333,5,3,0,1,0,157.0
2024-05-10,2129.0,real,3292.0,real,2026.0,real,1485.0,real,703.0,real,0.09465509436880054,0.7327857301584431,0.16913783635365176,34.496324105794265,116.93,real,1488.5,real,101.5,forward_filled_monthly,83.546,real,645.5,538.5,real,50.17049536558552,57.639743138158074,40.69779446347656,2166.0,1688.0,1821.0,2015.2857142857142,1799.1333333333334,3405.0,2116.0,2637.0,3027.8571428571427,2555.9333333333334,2020.0,1847.0,1879.0,1947.2857142857142,1833.6666666666667,1488.0,1478.0,1331.0,1470.4285714285713,1382.5333333333333,709.0,742.0,772.0,719.2857142857143,735.5666666666667,116.96,117.21,109.53,117.8342857142857,109.09566666666666,1495.0,1566.5,1454.0,1533.142857142857,1551.2166666666667,83.45,83.468,83.365,83.46757142857143,83.42699999999999,642.5,658.5,668.5,643.9285714285714,662.6166666666667,536.0,550.0,533.5,537.0,542.2666666666667,101.5,101.5,100.0,101.5,101.13333333333334,5,4,0,1,0,158.0
2024-05-13,2066.0,real,3108.0,real,2017.0,real,1485.0,real,701.0,real,0.10173244821028468,0.7128061405571265,0.13454146073585949,32.963075966401,117.31,real,1422.0,real,101.5,forward_filled_monthly,83.47,real,640.0,533.5,real,56.28674761542438,56.30828840057441,39.7778455798406,2129.0,1774.0,1821.0,2057.0,1807.3,3292.0,2372.0,2637.0,3133.0,2571.633333333333,2026.0,1863.0,1879.0,1969.2857142857142,1838.2666666666667,1485.0,1466.0,1331.0,1473.142857142857,1387.6666666666667,703.0,732.0,772.0,714.8571428571429,733.2,116.93,118.08,102.33,117.72428571428573,109.595,1488.5,1566.5,1388.5,1512.5,1552.3333333333333,83.546,83.463,83.388,83.46857142857144,83.42973333333335,645.5,645.0,666.0,643.2142857142857,661.75,538.5,541.5,530.0,535.8571428571429,542.3833333333333,101.5,101.5,101.0,101.5,101.15,5,0,0,1,0,161.0
2024-05-14,1993.0,real,2931.0,real,1978.0,real,1475.0,real,698.0,real,0.10033115321619696,0.71676203982673,0.16277712952158696,34.21442920376084,116.65,real,1322.5,real,101.5,forward_filled_monthly,83.491,real,639.5,531.5,real,51.340744495953636,54.76549164115209,40.5286575222565,2066.0,1876.0,1714.0,2073.714285714286,1816.6,3108.0,2673.0,2394.0,3169.8571428571427,2589.5333333333333,2017.0,1884.0,1816.0,1982.7142857142858,1843.6666666666667,1485.0,1458.0,1303.0,1475.5714285714287,1393.4,701.0,729.0,763.0,710.4285714285714,731.0333333333333,117.31,118.03,102.91,117.52714285714285,110.05300000000001,1422.0,1566.5,1388.5,1477.642857142857,1550.1333333333334,83.47,83.381,83.35,83.48428571428572,83.43443333333335,640.0,645.5,669.5,642.3571428571429,660.75,533.5,538.0,534.5,534.9285714285714,542.2833333333333,101.5,101.5,101.0,101.5,101.16666666666667,5,1,0,1,0,162.0
2024-05-15,1889.0,real,2699.0,real,1905.0,real,1453.0,real,694.0,real,0.1068445879089764,0.6983744114883084,0.10403272939801278,31.61098475095745,116.3,real,1359.5,real,101.5,forward_filled_monthly,83.42,real,636.0,530.0,real,54.72223678945113,52.56753461402987,38.96659085057447,1993.0,1876.0,1711.0,2075.5714285714284,1822.5333333333333,2931.0,2673.0,2437.0,3173.5714285714284,2598.266666666667,1978.0,1884.0,1772.0,1985.7142857142858,1848.1,1475.0,1458.0,1284.0,1474.857142857143,1399.0333333333333,698.0,729.0,752.0,705.4285714285714,729.1,116.65,119.56,100.41,117.06142857142858,110.58266666666667,1322.5,1512.0,1388.5,1455.857142857143,1549.1666666666667,83.491,83.495,83.511,83.47357142857143,83.4314,639.5,646.0,673.5,640.9285714285714,659.5,531.5,534.0,539.5,534.3571428571429,541.9666666666667,101.5,101.5,101.0,101.5,101.18333333333334,5,2,0,1,0,163.0
2024-05-16,1817.0,real,2558.0,real,1845.0,real,1425.0,real,693.0,real,0.05708689117948689,0.8388419340155552,0.08867585380467347,30.93039609073166,116.85,real,1337.0,real,101.5,forward_filled_monthly,83.465,real,637.0,531.0,real,54.72069738889108,51.045872056791396,38.558237654439,1889.0,2083.0,1669.0,2037.5714285714287,1827.4666666666667,2699.0,3239.0,2354.0,3076.285714285714,2605.0666666666666,1905.0,1949.0,1733.0,1970.857142857143,1851.8333333333333,1453.0,1461.0,1273.0,1469.7142857142858,1404.1,694.0,722.0,745.0,701.2857142857143,727.3666666666667,116.3,118.69,99.89,116.79857142857142,111.14799999999998,1359.5,1568.5,1388.5,1422.7857142857142,1547.45,83.42,83.467,83.365,83.47328571428571,83.43473333333333,636.0,644.0,674.0,639.9285714285714,658.2666666666667,530.0,537.5,541.5,533.4285714285714,541.6166666666667,101.5,101.5,101.0,101.5,101.2,5,3,0,1,0,164.0
2024-05-17,1844.0,real,2675.0,real,1825.0,real,1405.0,real,690.0,real,0.04001845307379704,0.8870266646543221,0.13267813267813278,32.88049667228213,117.02,real,1499.0,real,101.5,forward_filled_monthly,83.308,real,637.0,531.5,real,61.21204016941777,51.61649551575582,39.728298003369275,1817.0,2203.0,1628.0,1986.2857142857142,1834.6666666666667,2558.0,3541.0,2274.0,2952.5714285714284,2618.4333333333334,1845.0,2005.0,1695.0,1945.142857142857,1856.1666666666667,1425.0,1477.0,1261.0,1459.4285714285713,1408.9,693.0,711.0,735.0,698.2857142857143,725.8666666666667,116.85,116.59,99.97,116.86,111.71633333333332,1337.0,1535.0,1388.5,1417.642857142857,1551.1333333333334,83.465,83.471,83.321,83.45000000000002,83.4343,637.0,639.0,674.5,639.6428571428571,657.0166666666667,531.0,533.5,543.0,533.1428571428571,541.2333333333333,101.5,101.5,101.0,101.5,101.21666666666667,5,4,0,1,0,165.0
2024-05-20,1847.0,real,2708.0,real,1811.0,real,1392.0,real,691.0,real,0.044410865232332536,0.8746267487743259,0.158720200752823,34.034633535131334,117.24,real,1444.0,real,101.5,forward_filled_monthly,83.305,real,638.0,536.0,real,56.805454100706186,51.67989812230742,40.4207801210788,1844.0,2166.0,1594.0,1940.7142857142858,1843.1,2675.0,3405.0,2198.0,2853.0,2635.4333333333334,1825.0,2020.0,1667.0,1915.2857142857142,1860.9666666666667,1405.0,1488.0,1258.0,1445.7142857142858,1413.3666666666666,690.0,709.0,733.0,695.7142857142857,724.4666666666667,117.02,116.96,102.68,116.89999999999999,112.20166666666667,1499.0,1495.0,1388.5,1410.357142857143,1552.9833333333333,83.308,83.45,83.285,83.42928571428571,83.43496666666667,637.0,642.5,677.0,639.0,655.7166666666667,531.5,536.0,546.0,533.1428571428571,540.9,101.5,101.5,101.0,101.5,101.23333333333333,5,0,0,1,0,168.0
2024-05-21,1829.0,real,2655.0,real,1822.0,real,1382.0,real,688.0,real,0.04461396507011084,0.87405339162732,0.1649681528662421,34.31153135410378,117.57,real,1430.5,real,101.5,forward_filled_monthly,83.265,real,635.0,536.0,real,55.117905646429264,51.2994824829978,40.586918812462265,1847.0,2129.0,1570.0,1897.857142857143,1851.7333333333333,2708.0,3292.0,2153.0,2762.0,2652.1666666666665,1811.0,2026.0,1633.0,1886.142857142857,1867.2666666666667,1392.0,1485.0,1259.0,1431.0,1417.4666666666667,691.0,703.0,727.0,693.5714285714286,723.1666666666666,117.24,116.93,104.33,116.99142857142859,112.643,1444.0,1488.5,1388.5,1402.0714285714287,1554.3833333333334,83.305,83.546,83.193,83.38914285714286,83.43736666666668,638.0,645.5,673.0,637.5,654.45,536.0,538.5,544.0,532.7857142857143,540.6333333333333,101.5,101.5,101.0,101.5,101.25,5,1,0,1,0,169.0
2024-05-22,1804.0,real,2584.0,real,1831.0,real,1371.0,real,686.0,real,0.04306134218148993,0.8784364942409588,0.13673597983616892,33.06033304224573,117.64,real,1457.0,real,101.5,forward_filled_monthly,83.235,real,629.0,533.0,real,52.540937917480235,50.77112742840112,39.836199825347435,1829.0,2066.0,1587.0,1860.4285714285713,1858.9666666666667,2655.0,3108.0,2202.0,2687.1428571428573,2664.9,1822.0,2017.0,1631.0,1859.5714285714287,1873.9333333333334,1382.0,1485.0,1260.0,1414.7142857142858,1421.1666666666667,688.0,701.0,724.0,691.4285714285714,721.9,117.57,117.31,104.02,117.03857142857143,113.097,1430.5,1422.0,1490.0,1407.0714285714287,1553.2833333333333,83.265,83.47,83.396,83.35557142857144,83.432,635.0,640.0,672.0,635.9285714285714,653.0166666666667,536.0,533.5,544.5,532.7142857142857,540.25,101.5,101.5,101.0,101.5,101.26666666666667,5,2,0,1,0,170.0
2024-05-23,1796.0,real,2584.0,real,1832.0,real,1345.0,real,686.0,real,0.04141723915875373,0.8830778481130813,0.06272189349112423,29.78016400283136,117.53,real,1446.5,real,101.5,forward_filled_monthly,83.25,real,625.0,529.5,real,48.60661517879887,50.60205381093018,37.868098401698816,1804.0,1993.0,1690.0,1832.2857142857142,1862.5,2584.0,2931.0,2475.0,2637.5714285714284,2668.5333333333333,1831.0,1978.0,1677.0,1838.7142857142858,1879.1,1371.0,1475.0,1261.0,1396.142857142857,1423.9666666666667,686.0,698.0,724.0,689.7142857142857,720.6333333333333,117.64,116.65,104.71,117.16428571428571,113.52433333333333,1457.0,1322.5,1575.0,1424.7857142857142,1549.0,83.235,83.491,83.334,83.32114285714286,83.42920000000001,629.0,639.5,671.5,633.8571428571429,651.4666666666667,533.0,531.5,543.0,532.4285714285714,539.8,101.5,101.5,101.0,101.5,101.28333333333333,5,3,0,1,0,171.0
2024-05-24,1797.0,real,2613.0,real,1824.0,real,1326.0,real,688.0,real,0.031820508046442694,0.9101697179605768,0.0393290919606708,28.743437791449907,117.66,real,1419.0,real,101.5,forward_filled_monthly,83.065,real,620.5,529.5,real,44.96633221948269,50.62318801311404,37.24606267486995,1796.0,1889.0,1729.0,1819.142857142857,1864.7666666666667,2584.0,2699.0,2552.0,2625.285714285714,2670.5666666666666,1832.0,1905.0,1713.0,1827.142857142857,1882.8,1345.0,1453.0,1272.0,1378.0,1425.7666666666667,686.0,694.0,722.0,688.8571428571429,719.5,117.53,116.3,106.05,117.35857142857141,113.91133333333333,1446.5,1359.5,1630.0,1433.2857142857142,1541.9666666666667,83.25,83.42,83.565,83.27042857142858,83.41253333333334,625.0,636.0,672.0,631.6428571428571,649.75,529.5,530.0,543.5,532.3571428571429,539.3333333333334,101.5,101.5,101.0,101.5,101.3,5,4,0,1,0,172.0
2024-05-27,1797.0,forward_filled,2613.0,forward_filled,1824.0,forward_filled,1326.0,forward_filled,688.0,forward_filled,0.023779886987847044,0.9328686408191174,0.03872832369942203,28.716812840069377,117.66,forward_filled,1399.5,real,101.5,forward_filled_monthly,83.13,real,621.5,531.0,real,41.46780825713275,50.62318801311404,37.23008770404162,1797.0,1817.0,1730.0,1816.2857142857142,1867.0,2613.0,2558.0,2529.0,2633.1428571428573,2673.366666666667,1824.0,1845.0,1736.0,1824.142857142857,1885.7333333333333,1326.0,1425.0,1280.0,1363.857142857143,1427.3,688.0,693.0,721.0,688.1428571428571,718.4,117.66,116.85,106.05,117.47428571428573,114.29833333333333,1419.0,1337.0,1734.0,1442.2142857142858,1530.8166666666666,83.065,83.465,83.512,83.22257142857143,83.3998,620.5,637.0,672.5,629.4285714285714,648.05,529.5,531.0,544.5,532.3571428571429,538.8833333333333,101.5,101.5,101.0,101.5,101.31666666666666,5,0,0,1,0,175.0
2024-05-28,1784.0,real,2608.0,real,1801.0,real,1309.0,real,708.0,real,0.014680248113889165,0.9585572038461907,0.0028105677346823565,27.1250035386408,117.68,real,1351.5,real,101.5,forward_filled_monthly,83.18,real,622.0,537.5,real,41.61357131938983,50.348443384723765,36.27500212318448,1797.0,1844.0,1779.0,1807.7142857142858,1867.1666666666667,2613.0,2675.0,2631.0,2623.5714285714284,2672.6,1824.0,1825.0,1754.0,1820.7142857142858,1887.3,1326.0,1405.0,1311.0,1350.142857142857,1427.2333333333333,688.0,690.0,724.0,690.7142857142857,717.8666666666667,117.66,117.02,106.07,117.56857142857143,114.68533333333333,1399.5,1499.0,1669.0,1421.142857142857,1520.2333333333333,83.13,83.308,83.665,83.20428571428572,83.38363333333334,621.5,637.0,672.5,627.2857142857143,646.3666666666667,531.0,531.5,546.0,533.2142857142857,538.6,101.5,101.5,101.0,101.5,101.33333333333333,5,1,0,1,0,176.0
2024-05-29,1790.0,real,2674.0,real,1762.0,real,1293.0,real,712.0,real,0.017553171012161865,0.95044685331839,-0.029284164859002204,25.702623646098417,117.74,real,1294.0,real,101.5,forward_filled_monthly,83.365,real,628.5,542.5,real,39.6497377566151,50.47524859782697,35.42157418765905,1784.0,1847.0,1844.0,1799.5714285714287,1865.3666666666666,2608.0,2708.0,2760.0,2618.714285714286,2669.733333333333,1801.0,1811.0,1805.0,1813.7142857142858,1885.8666666666666,1309.0,1392.0,1337.0,1336.0,1425.7666666666667,708.0,691.0,729.0,693.7142857142857,717.3,117.68,117.24,107.3,117.64,115.03333333333333,1351.5,1444.0,1635.5,1399.7142857142858,1508.85,83.18,83.305,83.661,83.21285714285715,83.37376666666667,622.0,638.0,672.0,625.9285714285714,644.9166666666666,537.5,536.0,547.0,534.1428571428571,538.45,101.5,101.5,101.0,101.5,101.35,5,2,0,1,0,177.0
2024-05-30,1801.0,real,2750.0,real,1718.0,real,1286.0,real,718.0,real,0.018729576544634245,0.9471258239803135,-0.05260389268805887,24.669135927614104,117.62,real,1213.5,real,101.5,forward_filled_monthly,83.305,real,627.0,542.5,real,34.89187534908631,50.70772482184951,34.80148155656846,1790.0,1829.0,1901.0,1795.5714285714287,1862.0333333333333,2674.0,2655.0,2845.0,2632.285714285714,2666.5666666666666,1762.0,1822.0,1876.0,1798.857142857143,1880.6,1293.0,1382.0,1365.0,1322.2857142857142,1423.1333333333334,712.0,688.0,735.0,698.0,716.7333333333333,117.74,117.57,107.95,117.64714285714285,115.35566666666666,1294.0,1430.5,1695.5,1368.7142857142858,1492.7833333333333,83.365,83.265,83.54,83.21857142857142,83.36593333333332,628.5,635.0,665.5,624.7857142857143,643.6333333333333,542.5,536.0,543.5,535.0714285714286,538.4166666666666,101.5,101.5,101.0,101.5,101.36666666666666,5,3,0,1,0,178.0
2024-05-31,1815.0,real,2820.0,real,1693.0,real,1278.0,real,720.0,real,0.0135835532905457,0.9616532073778857,-0.05419489317352788,24.598625693794563,117.52,real,1185.5,real,101.5,forward_filled_monthly,83.451,real,619.5,537.0,real,33.5632198201982,51.00360365242366,34.75917541627674,1801.0,1804.0,1919.0,1797.142857142857,1858.5666666666666,2750.0,2584.0,2839.0,2666.0,2665.9333333333334,1718.0,1831.0,1916.0,1779.142857142857,1873.1666666666667,1286.0,1371.0,1394.0,1309.0,1419.2666666666667,718.0,686.0,741.0,702.8571428571429,716.0333333333333,117.62,117.64,108.25,117.63,115.66466666666666,1213.5,1457.0,1700.5,1329.9285714285713,1475.6166666666666,83.305,83.235,83.386,83.24942857142857,83.36809999999998,627.0,629.0,665.0,623.4285714285714,642.1166666666667,542.5,533.0,543.0,535.6428571428571,538.2166666666667,101.5,101.5,101.0,101.5,101.38333333333334,5,4,0,1,0,179.0
2024-06-01,1815.0,forward_filled,2820.0,forward_filled,1693.0,forward_filled,1278.0,forward_filled,720.0,forward_filled,0.0135835532905457,0.9616532073778857,-0.0356004250797024,25.422698536650483,117.52,forward_filled,1185.5,forward_filled,97.5,real,83.451,forward_filled,619.5,537.0,forward_filled,34.07322539133584,44.8497574985775,35.25361912199029,1815.0,1796.0,1882.0,1799.857142857143,1856.3333333333333,2820.0,2584.0,2702.0,2699.714285714286,2669.866666666667,1693.0,1832.0,1928.0,1759.2857142857142,1865.3333333333333,1278.0,1345.0,1410.0,1299.4285714285713,1414.8666666666666,720.0,686.0,744.0,707.7142857142857,715.2333333333333,117.52,117.53,108.62,117.62857142857142,115.96133333333333,1185.5,1446.5,1666.0,1292.642857142857,1459.6,83.451,83.25,83.37,83.27814285714285,83.37079999999999,619.5,625.0,661.5,622.6428571428571,640.7166666666667,537.0,529.5,540.5,536.7142857142857,538.1,101.5,101.5,101.0,100.92857142857143,101.26666666666667,6,5,1,0,0,180.0
2024-06-03,1808.0,real,2816.0,real,1681.0,real,1272.0,real,722.0,real,0.01460550850867041,0.9587681960719124,0.0022172949002217113,27.098710770876956,110.1,real,1182.5,real,97.5,forward_filled_monthly,83.111,real,615.5,535.0,real,29.505219045308138,44.70181808329043,36.25922646252617,1815.0,1797.0,1804.0,1801.4285714285713,1856.4666666666667,2820.0,2613.0,2458.0,2728.714285714286,2681.8,1693.0,1824.0,1914.0,1738.857142857143,1857.5666666666666,1278.0,1326.0,1430.0,1291.7142857142858,1409.6,720.0,688.0,751.0,712.5714285714286,714.2666666666667,117.52,117.66,108.76,116.54857142857144,116.006,1185.5,1419.0,1628.0,1258.857142857143,1444.75,83.451,83.065,83.297,83.28471428571427,83.36460000000001,619.5,620.5,662.5,621.9285714285714,639.15,537.0,529.5,542.5,537.5,537.85,97.5,101.5,101.0,100.35714285714286,101.15,6,0,1,0,0,182.0
2024-06-04,1813.0,real,2839.0,real,1679.0,real,1265.0,real,717.0,real,0.013905026534149184,0.9607456784314943,0.0219842164599775,27.97474460857877,107.69,real,1207.5,real,97.5,forward_filled_monthly,83.552,real,606.5,528.0,real,28.44792445890224,44.80748909420977,36.784846765147265,1808.0,1797.0,1774.0,1803.7142857142858,1857.7666666666667,2816.0,2613.0,2345.0,2761.0,2698.266666666667,1681.0,1824.0,1910.0,1718.142857142857,1849.8666666666666,1272.0,1326.0,1456.0,1283.0,1403.2333333333333,722.0,688.0,751.0,716.7142857142857,713.1333333333333,110.1,117.66,109.23,115.1242857142857,115.95466666666667,1182.5,1399.5,1622.5,1231.4285714285713,1430.9166666666667,83.111,83.13,83.325,83.345,83.37216666666667,615.5,621.5,664.0,619.7857142857143,637.2333333333333,535.0,531.0,543.5,537.0714285714286,537.3333333333334,97.5,101.5,101.0,99.78571428571429,101.03333333333333,6,1,1,0,0,183.0
2024-06-05,1852.0,real,2945.0,real,1702.0,real,1258.0,real,714.0,real,0.01521064918641933,0.9570598651528595,0.06253585771658066,29.771919237300697,107.02,real,1207.5,real,97.5,forward_filled_monthly,83.379,real,597.5,521.5,real,27.06487257310412,45.631722979380605,37.86315154238042,1813.0,1784.0,1743.0,1813.4285714285713,1861.4,2839.0,2608.0,2230.0,2809.1428571428573,2722.1,1679.0,1801.0,1896.0,1704.0,1843.4,1265.0,1309.0,1488.0,1275.7142857142858,1395.5666666666666,717.0,708.0,750.0,717.5714285714286,711.9333333333333,107.69,117.68,109.68,113.60142857142857,115.866,1207.5,1351.5,1646.5,1210.857142857143,1416.2833333333333,83.552,83.18,83.315,83.37342857142858,83.3743,606.5,622.0,662.0,616.2857142857143,635.0833333333334,528.0,537.5,549.0,534.7857142857143,536.4166666666666,97.5,101.5,101.0,99.21428571428571,100.91666666666667,6,2,1,0,0,184.0
