date,bdi,bdi_status,bci,bci_status,bpi,bpi_status,bsi,bsi_status,bhsi,bhsi_status,bci_7d_vol,vessel_availability_index,bdi_30d_roc,shipping_demand_index,iron_ore_price,iron_ore_status,coking_coal_price,coking_coal_status,china_iron_ore_imports,china_iron_ore_imports_status,usd_inr_rate,usd_inr_status,bunker_vlsfo_price,bunker_ifo380_price,bunker_status,commodity_demand_index,global_trade_index,global_fleet_utilization_pct,bdi_lag_1,bdi_lag_7,bdi_lag_30,bdi_7d_avg,bdi_30d_avg,bci_lag_1,bci_lag_7,bci_lag_30,bci_7d_avg,bci_30d_avg,bpi_lag_1,bpi_lag_7,bpi_lag_30,bpi_7d_avg,bpi_30d_avg,bsi_lag_1,bsi_lag_7,bsi_lag_30,bsi_7d_avg,bsi_30d_avg,bhsi_lag_1,bhsi_lag_7,bhsi_lag_30,bhsi_7d_avg,bhsi_30d_avg,iron_ore_price_lag_1,iron_ore_price_lag_7,iron_ore_price_lag_30,iron_ore_price_7d_avg,iron_ore_price_30d_avg,coking_coal_price_lag_1,coking_coal_price_lag_7,coking_coal_price_lag_30,coking_coal_price_7d_avg,coking_coal_price_30d_avg,usd_inr_rate_lag_1,usd_inr_rate_lag_7,usd_inr_rate_lag_30,usd_inr_rate_7d_avg,usd_inr_rate_30d_avg,bunker_vlsfo_price_lag_1,bunker_vlsfo_price_lag_7,bunker_vlsfo_price_lag_30,bunker_vlsfo_price_7d_avg,bunker_vlsfo_price_30d_avg,bunker_ifo380_price_lag_1,bunker_ifo380_price_lag_7,bunker_ifo380_price_lag_30,bunker_ifo380_price_7d_avg,bunker_ifo380_price_30d_avg,china_iron_ore_imports_lag_1,china_iron_ore_imports_lag_7,china_iron_ore_imports_lag_30,china_iron_ore_imports_7d_avg,china_iron_ore_imports_30d_avg,month,day_of_week,monsoon_flag,cyclone_season_flag,cyclone_active,days_since_last_cyclone,quarter,week_of_year,day_of_year,is_monsoon,is_winter,is_summer,cyclone_count,days_since_cyclone,cyclone_risk_index,weather_disruption_index,weather_disruption_flag,disruption_flag,market_shock_flag,shock_type,port_disruption_flag,vessel_type,vessel_speed_knots,distance_nm,estimated_voyage_days,vessel_dwt,vessel_loa_m,vessel_beam_m,vessel_draft_m,vessel_age_years,fuel_consumption_penalty_factor,destination_port,origin_port,cargo_type,wb_coal_price_usd_tonne,wb_iron_ore_price_usd_tonne,china_crude_steel_production_mt,china_crude_steel_production_yoy_pct,india_crude_steel_production_mt,india_finished_steel_consumption_mt,port_cargo_mt_chennai,port_cargo_mt_kamarajar_(ennore),port_cargo_mt_paradip,port_cargo_mt_syama_prasad_mookerjee_(kolkata_and_haldia),port_cargo_mt_v.o._chidambaranar_(tuticorin),port_cargo_mt_visakhapatnam,cargo_tonnage,freight_rate_per_tonne
2022-10-30,1534.0,real,1670.0,real,1817.0,real,1483.0,real,897.0,real,0.0186902593057726,0.94723681776617,-0.0122343850611719,26.458238726732592,93.01,real,3260.0,real,95.0,forward_filled_monthly,82.268,real,748.5,479.0,real,66.94839725464895,35.06489283875688,35.87494323603956,1612.0,1871.0,1553.0,1722.857142857143,1811.1666666666667,1748.0,2209.0,1519.0,1925.142857142857,2112.6666666666665,1900.0,2164.0,1990.0,2030.7142857142856,2082.766666666667,1572.0,1678.0,1551.0,1624.142857142857,1660.3333333333333,922.0,972.0,905.0,942.5714285714286,984.4,92.81,94.86,98.99,94.01714285714286,96.23733333333332,3260.0,2741.5,2162.5,2933.3571428571427,2670.0,82.393,83.021,79.713,82.46314285714287,81.90136666666666,746.0,747.0,736.5,744.7142857142857,743.2333333333333,474.5,470.0,486.0,475.6428571428572,477.85,95.0,95.0,99.5,95.0,96.35,10,0.0,0.0,0.0,0.0,170.0,4,43,303,0,0,0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,none,0.0,Panamax / Kamsarmax Bulk,12.7,2692.6,8.83,66574.0,225.27,32.24,13.68,6.6,1.013,Chennai,Muara Pantai (ID),Iron Ore Fines,391.8,92.6,84.5,1.2,10.5,9.3,4.17,3.5,11.67,5.18,3.26,5.94,61248.08,6.024181329588813
2022-11-06,1323.0,real,1343.0,real,1700.0,real,1268.0,real,836.0,real,0.0660815678457131,0.813449682559317,-0.2702702702702703,15.022559878047698,85.16,real,3080.0,real,98.8,forward_filled_monthly,81.982,real,741.5,484.5,real,48.577773938393726,36.45173002411467,29.01353592682862,1290.0,1706.0,1813.0,1417.142857142857,1742.8333333333333,1225.0,1885.0,2195.0,1459.857142857143,1994.5333333333333,1699.0,2007.0,1992.0,1748.571428571429,2032.5666666666664,1287.0,1632.0,1657.0,1395.428571428571,1613.0666666666666,841.0,940.0,974.0,871.5714285714286,968.9,83.37,93.56,99.01,86.98714285714287,93.86766666666668,3080.0,2839.5,2395.5,3162.6428571428573,2811.3,82.738,81.929,81.625,82.50857142857144,82.20976666666667,731.5,740.0,716.5,739.4285714285714,743.3333333333334,482.5,471.5,470.5,478.7857142857143,477.8,98.8,95.0,99.5,97.17142857142858,96.10666666666664,11,0.0,0.0,0.0,0.0,177.0,4,44,310,0,0,0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,none,0.0,Capesize Bulk,14.0,8270.0,24.61,201699.9,287.31,49.23,17.49,2.8,1.0,V.O. Chidambaranar (Tuticorin),Richards Bay (ZA),Lump Iron Ore,353.8,92.7,74.5,-6.6,10.4,9.5,4.36,3.68,11.35,4.79,3.27,6.33,185563.908,7.857140851623473
2022-11-09,1393.0,real,1637.0,real,1641.0,real,1232.0,real,803.0,real,0.0852685047182471,0.7592843641358414,-0.2071713147410359,17.818990268088392,87.51,real,3080.0,real,98.8,forward_filled_monthly,81.355,real,738.0,489.5,real,51.13444283315385,37.93112417698539,30.69139416085304,1356.0,1463.0,1757.0,1342.428571428571,1700.2666666666669,1493.0,1559.0,1954.0,1396.571428571429,1938.3,1669.0,1745.0,2063.0,1683.428571428571,1996.6666666666667,1241.0,1437.0,1674.0,1285.7142857142858,1569.7,818.0,883.0,1000.0,835.1428571428571,951.3,85.33,92.43,98.42,84.37714285714286,92.67866666666669,3080.0,3298.5,2385.0,3080.0,2883.8166666666666,81.38,82.78,81.489,82.09799999999998,82.20710000000001,747.0,739.5,721.5,739.0714285714286,746.5333333333333,498.0,471.5,470.0,487.07142857142856,480.4666666666666,98.8,95.0,99.5,98.8,96.03666666666666,11,2.0,0.0,1.0,0.0,182.0,4,45,313,0,0,0,0.0,182.0,20.000113016470348,20.000113016470348,0.0,0.0,0.0,none,0.0,Supramax / Ultramax Bulk,14.6,8283.2,23.64,55744.3,192.06,32.01,11.88,6.9,1.015,Syama Prasad Mookerjee (Kolkata & Haldia),Port Hedland (AU),Coking Coal,353.8,92.7,74.5,-6.6,10.4,9.5,4.36,3.68,11.35,4.79,3.27,6.33,51284.75600000001,15.674276385035892
2022-11-12,1355.0,real,1544.0,real,1637.0,real,1213.0,real,787.0,real,0.0654132978728259,0.8153362294383084,-0.2301136363636363,16.802228502930436,90.79,real,3080.0,real,98.8,forward_filled_monthly,80.505,real,738.0,497.0,real,44.53253686633976,37.12802449399842,30.081337101758265,1390.0,1321.0,1760.0,1349.142857142857,1674.4333333333334,1652.0,1286.0,1955.0,1471.142857142857,1914.5,1619.0,1683.0,2082.0,1665.857142857143,1966.4,1227.0,1332.0,1663.0,1245.571428571429,1540.1666666666667,797.0,855.0,1009.0,815.4285714285714,936.8333333333334,88.19,82.1,98.31,86.78428571428572,92.09066666666668,3080.0,3080.0,2741.5,3080.0,2906.383333333333,80.64,82.739,81.522,81.49028571428572,82.14380000000001,729.0,733.5,725.0,738.7857142857143,747.1,487.5,481.5,460.5,490.6428571428572,482.5833333333333,98.8,98.8,95.0,98.8,96.14,11,0.0,0.0,0.0,0.0,184.0,4,45,316,0,0,0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,none,0.0,Supramax / Ultramax Bulk,13.9,5252.9,15.75,63837.2,191.98,32.02,12.02,8.5,1.028,Kamarajar (Ennore),Richards Bay (ZA),Iron Ore Fines,353.8,92.7,74.5,-6.6,10.4,9.5,4.36,3.68,11.35,4.79,3.27,6.33,58730.224,9.660985616665108
2022-11-16,1288.0,real,1333.0,real,1688.0,real,1180.0,real,768.0,real,0.0644771831648841,0.8179789103192336,-0.3547094188376753,11.280371133676931,92.34,real,2772.0,real,98.8,forward_filled_monthly,81.495,real,724.5,500.0,real,41.88267162595445,35.7120329476793,26.76822268020616,1300.0,1337.0,1996.0,1343.857142857143,1616.5666666666666,1371.0,1404.0,2553.0,1496.571428571429,1824.9,1681.0,1696.0,2205.0,1657.428571428571,1921.0333333333333,1186.0,1251.0,1676.0,1210.857142857143,1492.0333333333333,772.0,826.0,1024.0,789.2857142857143,912.4,92.29,87.14,95.26,89.79142857142858,91.825,2680.0,3080.0,2741.5,2978.8571428571427,2916.633333333333,81.091,81.832,81.649,81.06542857142857,82.1085,718.0,746.5,744.5,733.2142857142857,746.6166666666667,495.0,495.5,481.0,495.2857142857143,485.03333333333336,98.8,98.8,95.0,98.8,96.52,11,2.0,0.0,1.0,0.0,189.0,4,46,320,0,0,0,0.0,189.0,20.00006854795432,20.00006854795432,0.0,0.0,0.0,none,0.0,Feeder Container,17.5,2850.1,6.79,39533.0,188.91,26.06,10.93,10.2,1.042,Visakhapatnam,Richards Bay (ZA),Pellets,353.8,92.7,74.5,-6.6,10.4,9.5,4.36,3.68,11.35,4.79,3.27,6.33,36370.36,6.595307182200176
2022-11-18,1189.0,real,1122.0,real,1594.0,real,1170.0,real,763.0,real,0.0362338935365612,0.897710593714433,-0.393676695563488,9.553412645390996,92.89,real,2720.5,real,98.8,forward_filled_monthly,81.645,real,692.5,489.0,real,41.00956429844884,33.61974693147641,25.7320475872346,1228.0,1393.0,1961.0,1296.428571428571,1565.3666666666666,1188.0,1637.0,2396.0,1379.428571428571,1738.5,1650.0,1641.0,2235.0,1648.0,1880.2666666666669,1175.0,1232.0,1706.0,1192.571428571429,1457.0,763.0,803.0,1033.0,775.7142857142857,894.5666666666667,93.09,87.51,95.62,91.66857142857144,91.655,2802.0,3080.0,2741.5,2887.785714285714,2917.95,81.54,81.355,82.833,81.12971428571429,82.05063333333334,708.0,738.0,768.5,721.1428571428571,742.4333333333333,493.5,489.5,498.0,494.57142857142856,484.78333333333336,98.8,98.8,95.0,98.8,96.77333333333333,11,4.0,0.0,1.0,0.0,191.0,4,46,322,0,0,0,0.0,191.0,20.00005942270668,20.00005942270668,0.0,0.0,0.0,none,0.0,Supramax / Ultramax Bulk,13.6,5181.9,15.88,58839.3,191.4,32.16,11.85,7.1,1.017,Visakhapatnam,Newcastle (AU),Iron Ore Fines,353.8,92.7,74.5,-6.6,10.4,9.5,4.36,3.68,11.35,4.79,3.27,6.33,54132.156,9.780756908846897
2022-11-19,1189.0,real,1122.0,real,1594.0,real,1170.0,real,763.0,real,0.0362338935365612,0.897710593714433,-0.393676695563488,9.553412645390996,92.89,real,2720.5,real,98.8,forward_filled_monthly,81.645,real,692.5,489.0,real,41.00956429844884,33.61974693147641,25.7320475872346,1228.0,1393.0,1961.0,1296.428571428571,1565.3666666666666,1188.0,1637.0,2396.0,1379.428571428571,1738.5,1650.0,1641.0,2235.0,1648.0,1880.2666666666669,1175.0,1232.0,1706.0,1192.571428571429,1457.0,763.0,803.0,1033.0,775.7142857142857,894.5666666666667,93.09,87.51,95.62,91.66857142857144,91.655,2802.0,3080.0,2741.5,2887.785714285714,2917.95,81.54,81.355,82.833,81.12971428571429,82.05063333333334,708.0,738.0,768.5,721.1428571428571,742.4333333333333,493.5,489.5,498.0,494.57142857142856,484.78333333333336,98.8,98.8,95.0,98.8,96.77333333333333,11,0.0,0.0,0.0,0.0,191.0,4,46,323,0,0,0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,none,0.0,Supramax / Ultramax Bulk,13.6,11760.4,36.03,58830.8,191.83,32.14,13.02,8.7,1.03,Visakhapatnam,Hay Point (AU),Iron Ore Fines,353.8,92.7,74.5,-6.6,10.4,9.5,4.36,3.68,11.35,4.79,3.27,6.33,54124.336,21.533752928575787
2022-11-21,1177.0,real,1129.0,real,1549.0,real,1164.0,real,757.0,real,0.0354196786351055,0.9000091476574348,-0.3945473251028807,9.514827935358884,91.54,real,2775.0,real,98.8,forward_filled_monthly,81.728,real,687.5,484.0,real,39.698770363814575,33.36613650527,25.70889676121533,1189.0,1390.0,1944.0,1266.0,1539.8,1122.0,1652.0,2341.0,1304.7142857142858,1698.1,1594.0,1619.0,2228.0,1638.0,1857.6333333333328,1170.0,1227.0,1714.0,1183.571428571429,1438.6666666666667,763.0,797.0,1034.0,770.0,885.3333333333334,92.89,88.19,97.35,92.14714285714284,91.46133333333331,2720.5,3080.0,2741.5,2844.214285714286,2919.0666666666666,81.645,80.64,82.385,81.28514285714286,82.02873333333334,692.5,729.0,786.5,715.2142857142857,739.1333333333333,489.0,487.5,514.0,494.07142857142856,483.78333333333336,98.8,98.8,95.0,98.8,96.9,11,0.0,0.0,1.0,0.0,194.0,4,47,325,0,0,0,0.0,194.0,20.00004796112113,20.00004796112113,0.0,0.0,0.0,none,0.0,Aframax / Suezmax Tanker,14.9,2776.8,7.77,116316.7,250.56,44.3,16.56,11.5,1.052,Paradip,Newcastle (AU),Lump Iron Ore,353.8,92.7,74.5,-6.6,10.4,9.5,4.36,3.68,11.35,4.79,3.27,6.33,107011.364,3.1910589821969744
2022-11-23,1184.0,real,1219.0,real,1464.0,real,1163.0,real,752.0,real,0.0702631443564051,0.8016449622582882,-0.3678590496529631,10.697603528076083,91.94,real,2940.5,real,98.8,forward_filled_monthly,81.633,real,693.5,485.0,real,44.2712243415209,33.51407592055708,26.418562116845653,1149.0,1325.0,1873.0,1216.428571428571,1491.6666666666667,1092.0,1446.0,2199.0,1207.7142857142858,1626.9666666666667,1496.0,1667.0,2147.0,1588.857142857143,1811.5333333333333,1160.0,1197.0,1708.0,1171.142857142857,1402.0333333333333,753.0,780.0,1024.0,761.1428571428571,866.9666666666667,91.45,92.09,96.13,92.22,91.13766666666668,2929.5,3080.0,2741.5,2802.785714285714,2931.9666666666667,81.719,80.992,82.177,81.55014285714286,81.9921,689.0,738.0,763.0,701.8571428571429,734.0166666666667,482.5,500.0,489.5,489.8571428571428,483.1333333333333,98.8,98.8,95.0,98.8,97.15333333333334,11,2.0,0.0,1.0,0.0,196.0,4,47,327,0,0,0,0.0,196.0,20.000041576435954,20.000041576435954,0.0,0.0,0.0,none,0.0,Supramax / Ultramax Bulk,13.9,7392.6,22.16,50908.6,191.99,32.07,12.44,8.6,1.029,Visakhapatnam,Port Hedland (AU),Thermal Coal,353.8,92.7,74.5,-6.6,10.4,9.5,4.36,3.68,11.35,4.79,3.27,6.33,46835.912,15.027384627339908
2022-11-24,1242.0,real,1384.0,real,1466.0,real,1174.0,real,747.0,real,0.0898990760376059,0.7462121175515142,-0.3168316831683168,12.95904315357507,91.94,forward_filled,3000.0,real,98.8,forward_filled_monthly,81.642,real,678.0,470.5,real,46.033548376649016,34.739859647221394,27.77542589214504,1184.0,1300.0,1818.0,1208.142857142857,1472.4666666666667,1219.0,1371.0,2094.0,1209.571428571429,1603.3,1464.0,1681.0,2088.0,1558.142857142857,1790.8,1163.0,1186.0,1696.0,1169.428571428571,1384.6333333333334,752.0,772.0,1020.0,757.5714285714286,857.8666666666667,91.94,92.29,95.4,92.17,91.02233333333334,2940.5,2680.0,2741.5,2848.5,2940.583333333333,81.633,81.091,82.192,81.62885714285713,81.97376666666666,693.5,718.0,761.0,696.1428571428571,731.25,485.0,495.0,478.0,486.3571428571428,482.8833333333333,98.8,98.8,95.0,98.8,97.28,11,3.0,0.0,1.0,0.0,197.0,4,47,328,0,0,0,0.0,197.0,20.00003871027203,20.00003871027203,0.0,0.0,0.0,none,0.0,Panamax / Kamsarmax Bulk,13.0,4624.5,14.82,73946.1,229.66,32.24,13.02,4.5,1.0,Syama Prasad Mookerjee (Kolkata & Haldia),Hay Point (AU),Pellets,353.8,92.7,74.5,-6.6,10.4,9.5,4.36,3.68,11.35,4.79,3.27,6.33,68030.41200000001,7.788516274033443
2022-11-27,1324.0,real,1613.0,real,1479.0,real,1182.0,real,745.0,real,0.1064142642208596,0.6995892286186747,-0.279651795429815,14.606787828557476,92.74,real,3194.0,real,98.8,forward_filled_monthly,81.713,real,686.0,477.0,real,50.16791458183062,36.472864226298526,28.764072697134488,1242.0,1288.0,1838.0,1213.2857142857142,1455.3333333333333,1384.0,1333.0,2166.0,1249.571428571429,1584.8666666666666,1466.0,1688.0,2081.0,1528.2857142857142,1770.7333333333331,1174.0,1180.0,1690.0,1169.7142857142858,1367.7,747.0,768.0,1012.0,754.2857142857143,848.9666666666667,91.94,92.34,95.93,92.22714285714288,90.916,3000.0,2772.0,2741.5,2908.785714285714,2955.6666666666665,81.642,81.495,82.367,81.66,81.95196666666668,678.0,724.5,760.5,690.6428571428571,728.7666666666667,470.5,500.0,481.0,483.07142857142856,482.75,98.8,98.8,95.0,98.8,97.40666666666668,11,0.0,0.0,0.0,0.0,198.0,4,47,331,0,0,0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,none,0.0,Panamax / Kamsarmax Bulk,13.5,6918.3,21.35,72429.3,221.95,32.25,13.98,5.9,1.007,Paradip,Muara Pantai (ID),Iron Ore Fines,353.8,92.7,74.5,-6.6,10.4,9.5,4.36,3.68,11.35,4.79,3.27,6.33,66634.956,11.316367855409434
2022-11-29,1327.0,real,1589.0,real,1524.0,real,1177.0,real,745.0,real,0.0851437729708866,0.7596364857307673,-0.2922666666666667,14.047719790151705,92.9,real,3096.0,real,98.8,forward_filled_monthly,81.626,real,676.0,459.0,real,48.89228821308005,36.53626683285013,28.42863187409102,1347.0,1189.0,1875.0,1250.0,1420.5333333333333,1669.0,1122.0,2247.0,1385.0,1545.7,1496.0,1594.0,2136.0,1496.2857142857142,1730.6,1180.0,1170.0,1678.0,1171.428571428571,1334.4,746.0,763.0,990.0,749.2857142857143,832.4666666666667,93.04,92.89,95.21,92.22142857142856,90.776,3096.0,2720.5,2741.5,3004.428571428572,2979.3,81.65,81.645,82.298,81.673,81.91159999999999,670.0,692.5,753.0,682.8571428571429,723.3666666666667,462.5,489.0,470.0,474.3571428571428,482.1,98.8,98.8,95.0,98.8,97.66,11,1.0,0.0,1.0,0.0,202.0,4,48,333,0,0,0,0.0,202.0,20.00002708451425,20.00002708451425,0.0,0.0,0.0,none,0.0,Feeder Container,18.7,6913.0,15.4,29424.7,190.16,25.57,10.55,9.3,1.034,Visakhapatnam,Hay Point (AU),Pellets,353.8,92.7,74.5,-6.6,10.4,9.5,4.36,3.68,11.35,4.79,3.27,6.33,27070.724,17.14660010847083
2022-11-30,1355.0,real,1643.0,real,1568.0,real,1172.0,real,744.0,real,0.0831778395695692,0.76518637675241,-0.2757883484767504,14.7780087367206,93.25,real,3332.0,real,98.8,forward_filled_monthly,81.374,real,680.5,460.5,real,54.20175382604469,37.12802449399842,28.86680524203236,1327.0,1177.0,1871.0,1275.428571428571,1403.3333333333333,1589.0,1129.0,2209.0,1458.428571428571,1526.8333333333333,1524.0,1549.0,2164.0,1499.0,1710.7333333333331,1177.0,1164.0,1678.0,1172.571428571429,1317.5333333333333,745.0,757.0,972.0,747.4285714285714,824.8666666666667,92.9,91.54,94.86,92.46571428571428,90.72233333333334,3096.0,2775.0,2741.5,3084.0,2998.983333333333,81.626,81.728,83.021,81.62242857142857,81.8567,676.0,687.5,747.0,681.8571428571429,721.15,459.0,484.0,470.0,471.0,481.78333333333336,98.8,98.8,95.0,98.8,97.78666666666666,11,2.0,0.0,1.0,0.0,203.0,4,48,334,0,0,0,0.0,203.0,20.00002521738313,20.00002521738313,0.0,0.0,0.0,none,0.0,Panamax / Kamsarmax Bulk,13.3,6784.9,21.26,66539.4,226.71,32.28,12.99,4.9,1.0,Kamarajar (Ennore),Muara Pantai (ID),Thermal Coal,353.8,92.7,74.5,-6.6,10.4,9.5,4.36,3.68,11.35,4.79,3.27,6.33,61216.248,12.162839387810898
2022-12-01,1338.0,real,1570.0,real,1602.0,real,1165.0,real,742.0,real,0.0853828892743116,0.7589614529831585,-0.2716385410996189,14.96192061552894,103.1,real,3332.0,real,90.8,real,81.13,real,686.5,453.0,real,62.31818486971916,24.46105074918037,28.977152369317363,1355.0,1149.0,1837.0,1302.428571428571,1386.7,1643.0,1092.0,2111.0,1526.7142857142858,1508.8,1568.0,1496.0,2161.0,1514.142857142857,1692.1,1172.0,1160.0,1676.0,1173.2857142857142,1300.5,744.0,753.0,966.0,745.8571428571429,817.4,93.25,91.45,94.76,94.13,91.00033333333332,3332.0,2929.5,2741.5,3141.5,3018.6666666666665,81.374,81.719,82.825,81.5382857142857,81.80019999999999,680.5,689.0,751.5,681.5,718.9833333333333,460.5,482.5,480.5,466.7857142857143,480.8666666666667,98.8,98.8,95.0,97.65714285714286,97.64666666666668,12,3.0,0.0,1.0,0.0,204.0,4,48,335,0,1,0,0.0,204.0,20.00002347896683,20.00002347896683,0.0,0.0,0.0,none,0.0,Panamax / Kamsarmax Bulk,12.6,5298.5,17.52,68866.8,229.51,32.24,13.43,5.1,1.001,V.O. Chidambaranar (Tuticorin),Muara Pantai (ID),Iron Ore Fines,379.3,111.7,77.9,-9.6,10.6,9.8,4.02,3.45,11.74,4.83,3.2,6.72,63357.456000000006,10.007037576520318
2022-12-04,1324.0,real,1519.0,real,1618.0,real,1162.0,real,741.0,real,0.0864429253178758,0.7559689383248023,-0.2721275426058274,14.940248962468004,107.44,real,2840.0,real,90.8,forward_filled_monthly,81.438,real,685.5,457.0,real,55.87264996043197,24.165171918606223,28.964149377480805,1338.0,1184.0,1819.0,1322.428571428571,1370.2,1570.0,1219.0,2071.0,1569.571428571429,1490.4,1602.0,1464.0,2144.0,1536.142857142857,1674.5666666666666,1165.0,1163.0,1678.0,1173.142857142857,1283.3,742.0,752.0,961.0,744.2857142857143,810.0666666666667,103.1,91.94,94.86,96.34428571428572,91.41966666666669,3332.0,2940.5,2741.5,3127.1428571428573,3021.95,81.13,81.633,82.542,81.51042857142856,81.7634,686.5,693.5,740.0,680.3571428571429,717.1666666666666,453.0,485.0,480.5,462.7857142857143,480.0833333333333,90.8,98.8,95.0,96.51428571428572,97.50666666666666,12,0.0,0.0,0.0,0.0,205.0,4,48,338,0,1,0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,none,0.0,Capesize Bulk,14.5,6674.7,19.18,186035.7,285.47,49.44,17.24,2.1,1.0,Syama Prasad Mookerjee (Kolkata & Haldia),Newcastle (AU),Iron Ore Fines,379.3,111.7,77.9,-9.6,10.6,9.8,4.02,3.45,11.74,4.83,3.2,6.72,171152.844,6.342833449700666
2022-12-05,1323.0,real,1502.0,real,1638.0,real,1158.0,real,737.0,real,0.0750718356416766,0.7880698774806979,-0.2637729549248747,15.310509019727608,107.68,real,2420.0,real,90.8,forward_filled_monthly,81.9,real,684.5,456.5,real,46.069855014155735,24.14403771642236,29.186305411836564,1324.0,1242.0,1797.0,1334.0,1354.4,1519.0,1384.0,2036.0,1586.428571428571,1472.6,1618.0,1466.0,2113.0,1560.7142857142858,1658.7333333333331,1162.0,1174.0,1670.0,1170.857142857143,1266.2333333333331,741.0,747.0,959.0,742.8571428571429,802.6666666666666,107.44,91.94,94.51,98.59285714285714,91.85866666666666,2840.0,3000.0,2851.5,3044.285714285714,3007.5666666666666,81.438,81.642,82.762,81.54728571428572,81.73466666666667,685.5,678.0,744.5,681.2857142857143,715.1666666666666,457.0,470.5,475.0,460.7857142857143,479.4666666666666,90.8,98.8,95.0,95.37142857142857,97.36666666666666,12,0.0,0.0,1.0,0.0,208.0,4,49,339,0,1,0,0.0,208.0,20.00001764391044,20.00001764391044,0.0,0.0,0.0,none,0.0,Supramax / Ultramax Bulk,13.2,3247.0,10.25,60548.7,186.99,32.16,12.59,7.0,1.016,Paradip,Newcastle (AU),Pellets,379.3,111.7,77.9,-9.6,10.6,9.8,4.02,3.45,11.74,4.83,3.2,6.72,55704.804,6.33479223354632
2022-12-08,1385.0,real,1675.0,real,1661.0,real,1153.0,real,733.0,real,0.0384793812169401,0.8913715122846179,-0.140818858560794,20.759609860916747,109.49,real,2420.0,real,90.8,forward_filled_monthly,82.29,real,635.0,436.0,real,43.328162769209136,25.454358251822143,32.45576591655005,1373.0,1327.0,1612.0,1348.2857142857142,1321.9,1635.0,1589.0,1748.0,1583.428571428571,1448.0,1659.0,1524.0,1900.0,1629.0,1625.3,1158.0,1177.0,1572.0,1160.857142857143,1219.8,735.0,745.0,922.0,737.7142857142857,782.1666666666666,107.09,92.9,92.81,105.22,93.32833333333332,2420.0,3096.0,3260.0,2740.5714285714284,2951.6,82.217,81.626,82.393,81.83414285714287,81.73973333333333,648.5,676.0,746.0,670.0,705.9833333333333,436.0,459.0,474.5,449.4285714285714,476.28333333333336,90.8,98.8,95.0,91.94285714285714,96.94666666666669,12,3.0,0.0,1.0,0.0,211.0,4,49,342,0,1,0,0.0,211.0,20.00001424071324,20.00001424071324,0.0,0.0,0.0,none,0.0,Panamax / Kamsarmax Bulk,12.6,9559.9,31.61,81656.6,229.06,32.2,13.85,6.6,1.013,Visakhapatnam,Muara Pantai (ID),Lump Iron Ore,379.3,111.7,77.9,-9.6,10.6,9.8,4.02,3.45,11.74,4.83,3.2,6.72,75124.07200000001,15.236217798138336
2022-12-11,1386.0,real,1683.0,real,1659.0,real,1152.0,real,732.0,real,0.0367615050235269,0.896221130107749,-0.0964797913950455,22.72463628407058,110.48,real,2420.0,real,90.8,forward_filled_monthly,82.42,real,633.0,441.5,real,43.954942415778575,25.47549245400601,33.634781770442345,1385.0,1355.0,1534.0,1352.7142857142858,1316.9666666666667,1675.0,1643.0,1670.0,1589.142857142857,1448.4333333333334,1661.0,1568.0,1817.0,1642.0,1620.0333333333333,1153.0,1172.0,1483.0,1158.0,1208.7666666666669,733.0,744.0,897.0,736.0,776.6666666666666,109.49,93.25,93.01,107.68142857142855,93.91066666666669,2420.0,3332.0,3260.0,2610.285714285714,2923.6,82.29,81.374,82.268,81.98357142857142,81.7448,635.0,680.5,748.5,663.2142857142857,702.1333333333333,436.0,460.5,479.0,446.7142857142857,475.03333333333336,90.8,98.8,95.0,90.8,96.80666666666666,12,0.0,0.0,0.0,0.0,212.0,4,49,345,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,Capesize Bulk,12.6,5063.7,16.75,207084.2,288.05,48.73,18.21,1.2,1.0,Paradip,Hay Point (AU),Thermal Coal,379.3,111.7,77.9,-9.6,10.6,9.8,4.02,3.45,11.74,4.83,3.2,6.72,190517.464,5.173025898087747
